1499635761.072405,0
1499635761.073425,0
1499635761.073425,0
1499635761.074423,0
1499635761.074423,0
1499635761.074423,0
1499635761.076424,0
1499635761.076424,0
1499635761.077425,0
1499635761.077425,0
1499635761.078406,0
1499635761.078406,0
1499635761.078406,0
1499635761.079405,0.00010017000000000012
1499635761.079405,0.00020034000000000024
1499635761.080405,0.00030051000000000036
1499635761.080405,0.0004006800000000005
1499635761.081405,0.0005008500000000006
1499635761.081405,0.0006010200000000007
1499635761.082405,0.0007011900000000008
1499635761.082405,0.000801360000000001
1499635761.082405,0.0009015300000000011
1499635761.083407,0.0010017000000000012
1499635761.083407,0.0011018700000000013
1499635761.085422,0.0012020400000000014
1499635761.085422,0.0013022100000000016
1499635761.086407,0.0014023800000000017
1499635761.086407,0.0015025500000000018
1499635761.087406,0.001602720000000002
1499635761.087406,0.001702890000000002
1499635761.088421,0.0018030600000000022
1499635761.088421,0.0019032300000000023
1499635761.089421,0.0020034000000000024
1499635761.089421,0.0021035700000000025
1499635761.090422,0.0022037400000000026
1499635761.090422,0.0023039100000000028
1499635761.091404,0.002404080000000003
1499635761.091404,0.002404080000000003
1499635761.092405,0.002504250000000003
1499635761.092405,0.002504250000000003
1499635761.092405,0.002604420000000003
1499635761.092405,0.002604420000000003
1499635761.093404,0.0027045900000000032
1499635761.093404,0.0027045900000000032
1499635761.093404,0.0028047600000000034
1499635761.094404,0.0028047600000000034
1499635761.095425,0.0029049300000000035
1499635761.095425,0.0029049300000000035
1499635761.095425,0.0030051000000000036
1499635761.095425,0.0030051000000000036
1499635761.096404,0.0031052700000000037
1499635761.096404,0.0031052700000000037
1499635761.096404,0.003205440000000004
1499635761.097406,0.003205440000000004
1499635761.097406,0.003305610000000004
1499635761.097406,0.003305610000000004
1499635761.098404,0.003405780000000004
1499635761.098404,0.003405780000000004
1499635761.098404,0.003505950000000004
1499635761.098404,0.003505950000000004
1499635761.099404,0.0036061200000000043
1499635761.099404,0.0036061200000000043
1499635761.099404,0.0037062900000000044
1499635761.099404,0.0037062900000000044
1499635761.100404,0.0038064600000000046
1499635761.100404,0.0038064600000000046
1499635761.101412,0.003906630000000005
1499635761.101412,0.003906630000000005
1499635761.101412,0.004006800000000005
1499635761.101412,0.004006800000000005
1499635761.102404,0.004106970000000005
1499635761.102404,0.004106970000000005
1499635761.102404,0.004207140000000005
1499635761.102404,0.004207140000000005
1499635761.103404,0.004307310000000005
1499635761.103404,0.004307310000000005
1499635761.105431,0.004407480000000005
1499635761.105431,0.004407480000000005
1499635761.105431,0.004507650000000005
1499635761.105431,0.004507650000000005
1499635761.106404,0.0046078200000000055
1499635761.106404,0.0046078200000000055
1499635761.106404,0.004707990000000006
1499635761.107412,0.004707990000000006
1499635761.107412,0.004808160000000006
1499635761.107412,0.004808160000000006
1499635761.108408,0.004908330000000006
1499635761.108408,0.004908330000000006
1499635761.108408,0.005008500000000006
1499635761.108408,0.005008500000000006
1499635761.109404,0.005108670000000006
1499635761.109404,0.005108670000000006
1499635761.110404,0.005208840000000006
1499635761.110404,0.005208840000000006
1499635761.110404,0.005309010000000006
1499635761.110404,0.005309010000000006
1499635761.111422,0.0054091800000000065
1499635761.111422,0.0054091800000000065
1499635761.111422,0.005509350000000007
1499635761.111422,0.005509350000000007
1499635761.112404,0.005609520000000007
1499635761.112404,0.005609520000000007
1499635761.114421,0.005709690000000007
1499635761.114421,0.005709690000000007
1499635761.114421,0.005809860000000007
1499635761.114421,0.005809860000000007
1499635761.115404,0.005910030000000007
1499635761.115404,0.006035770000000006
1499635761.116404,0.006135940000000006
1499635761.116404,0.006261680000000006
1499635761.116404,0.006361850000000006
1499635761.116404,0.006487590000000005
1499635761.117404,0.006587760000000005
1499635761.117404,0.006713500000000004
1499635761.117404,0.006813670000000004
1499635761.117404,0.0069394100000000035
1499635761.118404,0.007039580000000004
1499635761.118404,0.007165320000000003
1499635761.119422,0.007265490000000003
1499635761.119422,0.007391230000000002
1499635761.119422,0.007491400000000002
1499635761.119422,0.007617140000000001
1499635761.120404,0.0077173100000000015
1499635761.120404,0.00784305
1499635761.121403,0.00794322
1499635761.121403,0.00806896
1499635761.121403,0.00816913
1499635761.121403,0.00829487
1499635761.122403,0.00839504
1499635761.122403,0.008520779999999999
1499635761.124421,0.008620949999999999
1499635761.124421,0.008746689999999998
1499635761.124421,0.008846859999999998
1499635761.124421,0.008972599999999997
1499635761.125403,0.009072769999999997
1499635761.125403,0.009198509999999997
1499635761.126403,0.009298679999999997
1499635761.126403,0.009424419999999996
1499635761.126403,0.009524589999999996
1499635761.126403,0.009650329999999995
1499635761.127403,0.009750499999999995
1499635761.127403,0.009876239999999994
1499635761.128403,0.009976409999999995
1499635761.128403,0.010102149999999994
1499635761.128403,0.010202319999999994
1499635761.128403,0.010328059999999993
1499635761.129403,0.010428229999999993
1499635761.129403,0.010553969999999992
1499635761.130403,0.010654139999999993
1499635761.130403,0.010779879999999992
1499635761.130403,0.010880049999999992
1499635761.130403,0.011005789999999991
1499635761.131403,0.011105959999999991
1499635761.131403,0.01123169999999999
1499635761.132426,0.01133186999999999
1499635761.132426,0.01145760999999999
1499635761.132426,0.01155777999999999
1499635761.132426,0.011683519999999989
1499635761.134422,0.011783689999999989
1499635761.134422,0.011909429999999988
1499635761.134422,0.012009599999999988
1499635761.135403,0.012135339999999988
1499635761.135403,0.012235509999999988
1499635761.135403,0.012361249999999987
1499635761.136423,0.012461419999999987
1499635761.136423,0.012587159999999986
1499635761.137403,0.012687329999999986
1499635761.137403,0.012813069999999985
1499635761.137403,0.012913239999999986
1499635761.137403,0.013038979999999985
1499635761.138403,0.013139149999999985
1499635761.138403,0.013264889999999984
1499635761.139403,0.013365059999999984
1499635761.139403,0.013490799999999983
1499635761.139403,0.013590969999999983
1499635761.139403,0.013716709999999983
1499635761.140403,0.013816879999999983
1499635761.140403,0.013942619999999982
1499635761.141415,0.014042789999999982
1499635761.141415,0.014168529999999981
1499635761.141415,0.014268699999999981
1499635761.141415,0.01439443999999998
1499635761.142403,0.01449460999999998
1499635761.142403,0.01462034999999998
1499635761.144407,0.01472051999999998
1499635761.144407,0.01484625999999998
1499635761.144407,0.01494642999999998
1499635761.145403,0.015072169999999979
1499635761.145403,0.015172339999999979
